t,stamp,gnss_x,gnss_y,gnss_yaw,lio_x,lio_y,lio_yaw,error_m,mean_error_m,yaw_error_rad,icp_used,icp_inliers,icp_rmse_m,icp_median_error_m,icp_iterations,icp_reason,scan_points,keyframes
490.791374,1778397061.813466,14.849,-2.7385,-0.10757,18.6984,-18.6793,-0.017613,16.3991,5.8172,0.089958,True,3782,0.1435,0.1381,1,converged,4612,35
490.89151,1778397061.913602,14.849,-2.7385,-0.107666,18.7012,-18.6785,-0.017738,16.3989,5.8193,0.089928,True,3777,0.144,0.1394,1,converged,4606,35
490.991541,1778397062.013633,14.8585,-2.7385,-0.107605,18.7044,-18.6794,-0.017693,16.3983,5.8215,0.089913,True,3814,0.1426,0.1376,1,converged,4651,35
491.091705,1778397062.113797,14.849,-2.7385,-0.107666,18.705,-18.6794,-0.01769,16.4007,5.8237,0.089977,True,3789,0.1435,0.1387,1,converged,4621,35
491.191822,1778397062.213914,14.849,-2.7385,-0.107666,18.705,-18.6817,-0.017697,16.4029,5.8258,0.089969,True,3810,0.1425,0.1378,1,converged,4647,35
491.291935,1778397062.314027,14.849,-2.7385,-0.107666,18.7059,-18.6805,-0.017693,16.402,5.828,0.089973,True,3768,0.1444,0.1398,1,converged,4596,35
491.392078,1778397062.41417,14.849,-2.7385,-0.107666,18.7086,-18.6799,-0.017739,16.402,5.8301,0.089928,True,3790,0.1434,0.1372,1,converged,4622,35
491.492209,1778397062.514301,14.849,-2.7385,-0.107666,18.7069,-18.683,-0.01777,16.4046,5.8323,0.089897,True,3810,0.1429,0.138,2,converged,4647,35
491.59228,1778397062.614372,14.849,-2.7385,-0.10757,18.7053,-18.6853,-0.017696,16.4064,5.8344,0.089874,True,3786,0.1433,0.1391,1,converged,4618,35
491.69236,1778397062.714452,14.849,-2.7385,-0.10757,18.7046,-18.6851,-0.017656,16.4061,5.8366,0.089914,True,3791,0.1432,0.1387,1,converged,4624,35
491.792463,1778397062.814555,14.849,-2.7385,-0.10757,18.7062,-18.6871,-0.017648,16.4085,5.8387,0.089923,True,3764,0.1425,0.1384,1,converged,4591,35
491.892543,1778397062.914635,14.849,-2.7385,-0.10757,18.7078,-18.6885,-0.017649,16.4102,5.8409,0.089921,True,3800,0.1424,0.1377,1,converged,4634,35
491.992698,1778397063.01479,14.849,-2.7385,-0.10757,18.7083,-18.6829,-0.01776,16.4048,5.843,0.08981,True,3781,0.1416,0.1362,2,converged,4611,35
492.092835,1778397063.114927,14.849,-2.7385,-0.10757,18.7079,-18.6821,-0.017738,16.404,5.8452,0.089833,True,3787,0.1423,0.1366,1,converged,4619,35
492.192906,1778397063.214998,14.849,-2.7385,-0.10757,18.7083,-18.6829,-0.017682,16.4048,5.8473,0.089888,True,3783,0.1421,0.1364,1,converged,4614,35
492.293062,1778397063.315154,14.849,-2.7385,-0.107666,18.7087,-18.6832,-0.017658,16.4052,5.8495,0.090008,True,3788,0.1416,0.1363,1,converged,4620,35
492.393193,1778397063.415285,14.849,-2.7385,-0.107616,18.7073,-18.6834,-0.017673,16.4051,5.8516,0.089943,True,3798,0.1411,0.1361,1,converged,4632,35
492.493268,1778397063.51536,14.849,-2.7385,-0.10757,18.7076,-18.6833,-0.017614,16.4051,5.8538,0.089957,True,3781,0.1419,0.1362,1,converged,4611,35
492.593437,1778397063.615529,14.849,-2.7385,-0.107666,18.709,-18.6812,-0.017643,16.4034,5.8559,0.090023,True,3759,0.1431,0.1385,1,converged,4584,35
492.693548,1778397063.71564,14.849,-2.7385,-0.107666,18.7086,-18.682,-0.017624,16.404,5.8581,0.090042,True,3800,0.1413,0.1362,1,converged,4635,35
492.793618,1778397063.81571,14.849,-2.7385,-0.10757,18.7075,-18.682,-0.017586,16.4038,5.8602,0.089984,True,3809,0.1431,0.1389,1,converged,4646,35
492.893743,1778397063.915835,14.849,-2.7385,-0.10757,18.7058,-18.6817,-0.017621,16.4031,5.8623,0.08995,True,3813,0.1421,0.1371,1,converged,4650,35
492.993879,1778397064.015971,14.849,-2.7385,-0.10757,18.7034,-18.6833,-0.017602,16.4041,5.8645,0.089969,True,3750,0.1418,0.1371,1,converged,4574,35
493.093951,1778397064.116043,14.849,-2.7385,-0.10757,18.7028,-18.6859,-0.017534,16.4065,5.8666,0.090037,True,3767,0.1407,0.136,1,converged,4594,35
493.194076,1778397064.216168,14.849,-2.7385,-0.107475,18.7026,-18.6857,-0.017527,16.4062,5.8688,0.089947,True,3782,0.1397,0.1347,1,converged,4613,35
493.294242,1778397064.316334,14.849,-2.7385,-0.107475,18.702,-18.6871,-0.017493,16.4075,5.8709,0.089981,True,3825,0.1404,0.1353,1,converged,4665,35
493.394279,1778397064.416371,14.849,-2.7385,-0.107475,18.7107,-18.6835,-0.017765,16.406,5.873,0.089709,True,3803,0.1401,0.1346,3,converged,4638,35
493.494433,1778397064.516525,14.849,-2.7385,-0.107475,18.7152,-18.6806,-0.017759,16.4042,5.8752,0.089716,True,3766,0.14,0.1345,1,converged,4593,35
493.59456,1778397064.616652,14.849,-2.7385,-0.107379,18.7173,-18.681,-0.017685,16.4051,5.8773,0.089694,True,3819,0.14,0.1353,1,converged,4658,35
493.694634,1778397064.716726,14.849,-2.7385,-0.107379,18.7203,-18.6815,-0.017664,16.4063,5.8794,0.089715,True,3809,0.1399,0.1348,1,converged,4646,35
493.794756,1778397064.816848,14.849,-2.7385,-0.107313,18.722,-18.6823,-0.017627,16.4075,5.8816,0.089686,True,3777,0.141,0.1356,1,converged,4606,35
493.894918,1778397064.91701,14.849,-2.7385,-0.107379,18.7204,-18.6856,-0.017719,16.4103,5.8837,0.08966,True,3763,0.1396,0.1342,2,converged,4589,35
493.99499,1778397065.017082,14.849,-2.7385,-0.107379,18.7202,-18.6861,-0.017726,16.4108,5.8858,0.089653,True,3762,0.1409,0.135,1,converged,4588,35
494.095102,1778397065.117194,14.849,-2.7385,-0.107379,18.7188,-18.6852,-0.017704,16.4095,5.888,0.089674,True,3771,0.1408,0.1363,1,converged,4599,35
494.195281,1778397065.217373,14.849,-2.7385,-0.107379,18.7123,-18.6858,-0.017753,16.4086,5.8901,0.089625,True,3812,0.1398,0.1346,2,converged,4649,35
494.295356,1778397065.317448,14.849,-2.7385,-0.107379,18.7099,-18.6855,-0.01773,16.4077,5.8922,0.089649,True,3775,0.1396,0.1339,1,converged,4604,35
494.39549,1778397065.417582,14.849,-2.7385,-0.107379,18.7108,-18.6807,-0.017791,16.4033,5.8944,0.089588,True,3782,0.1401,0.1352,2,converged,4613,35
494.495623,1778397065.517715,14.849,-2.7385,-0.107357,18.7082,-18.6778,-0.017757,16.3999,5.8965,0.0896,True,3772,0.1397,0.1333,1,converged,4600,35
494.595668,1778397065.61776,14.849,-2.7385,-0.107379,18.7136,-18.6837,-0.017715,16.4069,5.8986,0.089664,True,3802,0.1387,0.1337,3,converged,4637,35
494.695782,1778397065.717874,14.849,-2.7385,-0.107379,18.7137,-18.6844,-0.017677,16.4076,5.9007,0.089702,True,3775,0.1394,0.1335,1,converged,4604,35
494.795867,1778397065.817959,14.849,-2.7385,-0.107379,18.7137,-18.6867,-0.017678,16.4098,5.9029,0.0897,True,3768,0.1386,0.1329,1,converged,4595,35
494.895985,1778397065.918077,14.849,-2.7385,-0.107283,18.7137,-18.6824,-0.017685,16.4056,5.905,0.089597,True,3765,0.1387,0.1322,2,converged,4592,35
494.996112,1778397066.018204,14.849,-2.7385,-0.107379,18.7112,-18.6806,-0.017684,16.4033,5.9071,0.089695,True,3801,0.1389,0.1336,1,converged,4636,35
495.096252,1778397066.118344,14.8395,-2.7385,-0.107363,18.7055,-18.681,-0.017728,16.4046,5.9092,0.089634,True,3786,0.139,0.1338,2,converged,4617,35
495.196282,1778397066.218374,14.8395,-2.7385,-0.107267,18.7073,-18.6814,-0.017658,16.4054,5.9114,0.08961,True,3767,0.1393,0.1341,2,converged,4594,35
495.29646,1778397066.318552,14.8395,-2.7385,-0.107283,18.7061,-18.6791,-0.01772,16.4029,5.9135,0.089563,True,3809,0.1403,0.1347,1,converged,4646,35
495.396613,1778397066.418705,14.8395,-2.7385,-0.107283,18.7041,-18.6795,-0.017713,16.4028,5.9156,0.08957,True,3779,0.1389,0.1336,1,converged,4609,35
495.496645,1778397066.518737,14.8395,-2.7385,-0.107283,18.7036,-18.6797,-0.017691,16.4028,5.9177,0.089592,True,3777,0.1393,0.133,1,converged,4606,35
495.596799,1778397066.618891,14.8395,-2.7385,-0.107283,18.7034,-18.6811,-0.017707,16.4042,5.9198,0.089575,True,3809,0.1396,0.134,1,converged,4645,35
495.696939,1778397066.719031,14.849,-2.7385,-0.107283,18.7039,-18.6828,-0.017735,16.4037,5.922,0.089548,True,3748,0.1374,0.1317,1,converged,4571,35
495.797011,1778397066.819103,14.849,-2.7385,-0.107283,18.7062,-18.6828,-0.017731,16.4043,5.9241,0.089552,True,3768,0.1384,0.1325,1,converged,4596,35
495.89711,1778397066.919202,14.849,-2.7385,-0.107283,18.7084,-18.6834,-0.017701,16.4054,5.9262,0.089582,True,3784,0.1389,0.1332,1,converged,4615,35
495.997271,1778397067.019363,14.849,-2.7385,-0.107283,18.711,-18.6838,-0.017681,16.4064,5.9283,0.089602,True,3814,0.1374,0.1315,1,converged,4651,35
496.097342,1778397067.119434,14.849,-2.7385,-0.107283,18.712,-18.6847,-0.017633,16.4075,5.9304,0.08965,True,3790,0.1381,0.1328,1,converged,4622,35
496.197497,1778397067.219589,14.849,-2.7385,-0.107191,18.7142,-18.6829,-0.017672,16.4062,5.9325,0.089519,True,3796,0.1384,0.1326,1,converged,4630,35
496.297652,1778397067.319744,14.849,-2.7385,-0.107187,18.7143,-18.6833,-0.017638,16.4067,5.9346,0.089549,True,3777,0.1376,0.1329,1,converged,4607,35
496.397681,1778397067.419773,14.849,-2.7385,-0.107281,18.7157,-18.6815,-0.017696,16.4053,5.9367,0.089585,True,3772,0.1398,0.1343,1,converged,4600,35
496.497797,1778397067.519889,14.849,-2.7385,-0.107187,18.7159,-18.6823,-0.017646,16.406,5.9389,0.089541,True,3766,0.1386,0.1323,1,converged,4593,35
496.597952,1778397067.620044,14.849,-2.7385,-0.107187,18.7152,-18.684,-0.017645,16.4075,5.941,0.089542,True,3804,0.1385,0.1317,1,converged,4639,35
496.698025,1778397067.720117,14.849,-2.7385,-0.107187,18.7156,-18.6856,-0.017652,16.4092,5.9431,0.089535,True,3795,0.1373,0.1313,1,converged,4629,35
496.798179,1778397067.820271,14.849,-2.7385,-0.10719,18.7144,-18.6874,-0.01764,16.4107,5.9452,0.089549,True,3766,0.1375,0.1319,1,converged,4593,35
496.898313,1778397067.920405,14.849,-2.7385,-0.107187,18.7146,-18.6789,-0.017902,16.4024,5.9473,0.089285,True,3786,0.1365,0.1298,3,converged,4617,35
496.998383,1778397068.020475,14.849,-2.7385,-0.107187,18.7101,-18.6843,-0.017782,16.4066,5.9494,0.089405,True,3795,0.1362,0.1308,3,converged,4628,35
497.098505,1778397068.120597,14.849,-2.7385,-0.107187,18.7068,-18.6824,-0.017748,16.404,5.9515,0.089439,True,3790,0.137,0.1309,1,converged,4622,35
497.198659,1778397068.220751,14.849,-2.7385,-0.107187,18.7025,-18.6803,-0.017739,16.4009,5.9536,0.089448,True,3774,0.1363,0.1314,1,converged,4603,35
497.298729,1778397068.320821,14.8483,-2.7385,-0.107187,18.6997,-18.68,-0.017714,16.4002,5.9557,0.089473,True,3812,0.1385,0.1323,1,converged,4649,35
497.398884,1778397068.420976,14.8395,-2.7385,-0.107187,18.7067,-18.6795,-0.017841,16.4034,5.9578,0.089346,True,3797,0.1364,0.1298,3,converged,4631,35
497.499029,1778397068.521121,14.8395,-2.7385,-0.107187,18.706,-18.6793,-0.017851,16.403,5.9599,0.089336,True,3792,0.1366,0.1313,1,converged,4625,35
497.599062,1778397068.621154,14.8395,-2.7385,-0.107091,18.7067,-18.6808,-0.017777,16.4047,5.962,0.089314,True,3782,0.1386,0.1334,1,converged,4612,35
497.699188,1778397068.72128,14.8395,-2.7385,-0.107187,18.7067,-18.6803,-0.01778,16.4042,5.9641,0.089407,True,3791,0.1374,0.1322,1,converged,4624,35
497.799332,1778397068.821424,14.8395,-2.7385,-0.107187,18.707,-18.6799,-0.017773,16.4039,5.9662,0.089414,True,3811,0.1375,0.1315,1,converged,4648,35
497.899361,1778397068.921453,14.8395,-2.7385,-0.107187,18.7065,-18.68,-0.017796,16.4039,5.9683,0.089391,True,3804,0.1361,0.1311,1,converged,4640,35
497.999521,1778397069.021613,14.8395,-2.7385,-0.107187,18.7059,-18.6777,-0.017865,16.4015,5.9704,0.089322,True,3795,0.1347,0.1295,1,converged,4629,35
498.099632,1778397069.121724,14.8395,-2.7385,-0.107187,18.7053,-18.6817,-0.017856,16.4052,5.9725,0.089331,True,3786,0.1342,0.1281,2,converged,4618,35
498.199702,1778397069.221794,14.8395,-2.7385,-0.10717,18.7037,-18.6802,-0.017849,16.4034,5.9746,0.089321,True,3794,0.1344,0.1281,1,converged,4627,35
498.299827,1778397069.321919,14.8395,-2.7385,-0.107169,18.7045,-18.6803,-0.017859,16.4036,5.9767,0.08931,True,3787,0.1365,0.1302,1,converged,4619,35
498.399971,1778397069.422063,14.8395,-2.7385,-0.107167,18.7053,-18.6794,-0.017864,16.403,5.9788,0.089303,True,3791,0.1345,0.1282,1,converged,4624,35
498.500002,1778397069.522094,14.849,-2.7385,-0.107091,18.703,-18.6778,-0.017838,16.3986,5.9809,0.089253,True,3801,0.1359,0.1303,1,converged,4636,35
498.600122,1778397069.622214,14.849,-2.7385,-0.107091,18.7023,-18.6776,-0.017868,16.3983,5.983,0.089223,True,3778,0.1363,0.1296,1,converged,4608,35
498.700273,1778397069.722365,14.849,-2.7385,-0.107187,18.7028,-18.6765,-0.017938,16.3974,5.9851,0.089249,True,3803,0.1344,0.1285,1,converged,4638,35
498.800346,1778397069.822438,14.849,-2.7385,-0.107187,18.7017,-18.6753,-0.01796,16.396,5.9872,0.089227,True,3786,0.1354,0.1291,1,converged,4618,35
498.900502,1778397069.922594,14.849,-2.7385,-0.107091,18.6993,-18.6751,-0.017904,16.3952,5.9892,0.089187,True,3772,0.1354,0.1297,1,converged,4600,35
499.000637,1778397070.022729,14.849,-2.7385,-0.107091,18.706,-18.6741,-0.018203,16.3958,5.9913,0.088888,True,3773,0.1352,0.1295,3,converged,4601,35
499.100708,1778397070.1228,14.849,-2.7385,-0.107091,18.7085,-18.6749,-0.018142,16.3971,5.9934,0.088949,True,3776,0.1345,0.1266,1,converged,4605,35
499.200822,1778397070.222914,14.849,-2.7385,-0.107091,18.7108,-18.6775,-0.018052,16.4002,5.9955,0.089039,True,3782,0.1336,0.127,1,converged,4613,35
499.300963,1778397070.323055,14.849,-2.7385,-0.10712,18.7134,-18.6813,-0.018034,16.4045,5.9976,0.089086,True,3786,0.1346,0.1281,1,converged,4617,35
499.400995,1778397070.423087,14.849,-2.7385,-0.107091,18.7134,-18.684,-0.017983,16.4071,5.9997,0.089108,True,3789,0.1354,0.1301,1,converged,4621,35
499.501149,1778397070.523241,14.849,-2.7385,-0.107091,18.7172,-18.6852,-0.017859,16.4092,6.0018,0.089232,True,3792,0.1346,0.1287,1,converged,4625,35
499.601234,1778397070.623326,14.849,-2.7385,-0.107027,18.7111,-18.6827,-0.017986,16.4053,6.0039,0.089041,True,3791,0.1338,0.1294,3,converged,4623,35
499.701347,1778397070.723439,14.8395,-2.7273,-0.107124,18.7106,-18.6833,-0.018018,16.4188,6.0059,0.089106,True,3812,0.1347,0.1281,1,converged,4649,35
499.801508,1778397070.8236,14.8395,-2.7273,-0.107091,18.7099,-18.6835,-0.017911,16.4188,6.008,0.08918,True,3802,0.1353,0.13,1,converged,4637,35
499.901619,1778397070.923711,14.8395,-2.7273,-0.106995,18.7085,-18.6855,-0.017828,16.4205,6.0101,0.089167,True,3806,0.134,0.1276,1,converged,4642,35
500.001692,1778397071.023784,14.8395,-2.7273,-0.107091,18.7082,-18.6851,-0.017905,16.42,6.0122,0.089186,True,3798,0.1345,0.1294,1,converged,4632,35
500.101849,1778397071.123941,14.849,-2.7273,-0.107091,18.7086,-18.6852,-0.017863,16.4179,6.0143,0.089228,True,3784,0.1343,0.1286,1,converged,4615,35
500.201932,1778397071.224024,14.849,-2.7273,-0.106995,18.7086,-18.6881,-0.017773,16.4208,6.0164,0.089222,True,3817,0.1345,0.1289,1,converged,4655,35
500.302002,1778397071.324094,14.8395,-2.7273,-0.107091,18.7086,-18.6879,-0.017846,16.4229,6.0184,0.089245,True,3788,0.1329,0.1279,1,converged,4620,35
500.402116,1778397071.424208,14.8395,-2.7385,-0.107091,18.7097,-18.6871,-0.017906,16.4115,6.0205,0.089185,True,3761,0.1333,0.128,1,converged,4587,35
500.502235,1778397071.524327,14.8395,-2.7385,-0.107091,18.7109,-18.6923,-0.017875,16.4168,6.0226,0.089216,True,3813,0.1315,0.126,2,converged,4650,35
500.602358,1778397071.62445,14.8395,-2.7385,-0.106995,18.7197,-18.6853,-0.018054,16.4122,6.0247,0.088941,True,3759,0.1316,0.1256,3,converged,4584,35
500.702473,1778397071.724565,14.8395,-2.7385,-0.107091,18.718,-18.6868,-0.017975,16.4132,6.0268,0.089116,True,3764,0.1317,0.1251,2,converged,4591,35
500.802616,1778397071.824708,14.8395,-2.7385,-0.106995,18.7198,-18.686,-0.017941,16.4128,6.0288,0.089054,True,3827,0.1334,0.1276,1,converged,4668,35
500.902686,1778397071.924778,14.8395,-2.7385,-0.107041,18.7196,-18.6871,-0.0179,16.4139,6.0309,0.089141,True,3773,0.1317,0.1259,1,converged,4602,35
501.002849,1778397072.024941,14.8395,-2.7385,-0.106995,18.7188,-18.6862,-0.017907,16.4128,6.033,0.089088,True,3791,0.1331,0.127,1,converged,4624,35
501.10299,1778397072.125082,14.8395,-2.7385,-0.106995,18.7107,-18.69,-0.01796,16.4145,6.0351,0.089035,True,3797,0.1321,0.1259,3,converged,4631,35
501.203064,1778397072.225156,14.8395,-2.7385,-0.106995,18.7118,-18.6862,-0.018036,16.4111,6.0371,0.088959,True,3816,0.1324,0.1266,2,converged,4654,35
501.303184,1778397072.325276,14.8395,-2.7385,-0.106945,18.7127,-18.6837,-0.018054,16.4089,6.0392,0.088891,True,3804,0.1324,0.1271,1,converged,4640,35
501.40337,1778397072.425462,14.849,-2.7385,-0.106995,18.7132,-18.6808,-0.018092,16.404,6.0413,0.088903,True,3801,0.1322,0.1267,1,converged,4636,35
501.503446,1778397072.525538,14.8395,-2.7385,-0.106952,18.7133,-18.6794,-0.017992,16.4048,6.0433,0.08896,True,3799,0.1322,0.1267,1,converged,4633,35
501.603567,1778397072.625659,14.8395,-2.7385,-0.106899,18.7148,-18.6785,-0.017966,16.4043,6.0454,0.088933,True,3790,0.1328,0.1277,1,converged,4622,35
501.703737,1778397072.725829,14.8395,-2.7385,-0.106899,18.717,-18.6782,-0.018001,16.4045,6.0475,0.088899,True,3813,0.1317,0.126,1,converged,4650,35
501.803808,1778397072.8259,14.8395,-2.7385,-0.106803,18.7206,-18.6827,-0.018005,16.4098,6.0495,0.088799,True,3805,0.132,0.1267,2,converged,4641,35
501.903932,1778397072.926024,14.8395,-2.7385,-0.106899,18.7219,-18.6832,-0.018031,16.4106,6.0516,0.088869,True,3792,0.132,0.1267,1,converged,4625,35
502.004089,1778397073.026181,14.8395,-2.7385,-0.106899,18.723,-18.6859,-0.017945,16.4135,6.0537,0.088954,True,3823,0.1315,0.1259,1,converged,4662,35
502.104165,1778397073.126257,14.8395,-2.7385,-0.106708,18.7243,-18.6879,-0.0178,16.4158,6.0557,0.088907,True,3798,0.1325,0.1264,1,converged,4632,35
502.204288,1778397073.22638,14.8395,-2.7385,-0.106838,18.7257,-18.6896,-0.017829,16.4177,6.0578,0.089009,True,3815,0.1317,0.1261,1,converged,4653,35
502.304447,1778397073.326539,14.8395,-2.7385,-0.106803,18.7246,-18.6927,-0.017752,16.4205,6.0599,0.089051,True,3788,0.1328,0.1267,1,converged,4620,35
502.404516,1778397073.426608,14.8395,-2.7385,-0.106803,18.7241,-18.6933,-0.017806,16.4209,6.0619,0.088998,True,3788,0.1332,0.1278,1,converged,4620,35
502.504635,1778397073.526727,14.8395,-2.7385,-0.106899,18.7227,-18.6929,-0.017806,16.4202,6.064,0.089093,True,3794,0.1331,0.1278,1,converged,4627,35
502.604798,1778397073.62689,14.8395,-2.7385,-0.106965,18.721,-18.691,-0.017834,16.418,6.0661,0.089131,True,3792,0.1311,0.1248,1,converged,4625,35
502.704869,1778397073.726961,14.849,-2.7385,-0.106803,18.7218,-18.6916,-0.01779,16.4165,6.0681,0.089014,True,3777,0.1286,0.1231,1,converged,4606,35
502.80494,1778397073.827032,14.849,-2.7385,-0.106995,18.7338,-18.6826,-0.018196,16.4106,6.0702,0.088799,True,3786,0.1276,0.1235,5,converged,4618,35
502.905104,1778397073.927196,14.8395,-2.7385,-0.106899,18.7327,-18.6895,-0.018084,16.4193,6.0722,0.088816,True,3795,0.1268,0.1222,3,converged,4628,35
503.005188,1778397074.02728,14.8395,-2.7385,-0.106899,18.7291,-18.6917,-0.017921,16.4205,6.0743,0.088978,True,3789,0.1279,0.1223,2,converged,4621,35
503.105348,1778397074.12744,14.849,-2.7385,-0.106899,18.7295,-18.6921,-0.017883,16.4188,6.0764,0.089016,True,3786,0.1294,0.124,1,converged,4617,35
503.205529,1778397074.227621,14.849,-2.7385,-0.106899,18.7288,-18.696,-0.017902,16.4224,6.0784,0.088998,True,3807,0.1271,0.1223,1,converged,4643,35
503.305569,1778397074.327661,14.8395,-2.7385,-0.106899,18.7233,-18.6912,-0.017875,16.4187,6.0805,0.089025,True,3795,0.1288,0.1243,3,converged,4629,35
503.405697,1778397074.427789,14.8395,-2.7385,-0.106878,18.7253,-18.6908,-0.017996,16.4188,6.0825,0.088882,True,3783,0.1272,0.1224,2,converged,4614,35
503.505838,1778397074.52793,14.8395,-2.7385,-0.106899,18.725,-18.6891,-0.018042,16.417,6.0846,0.088857,True,3795,0.1279,0.1246,1,converged,4628,35
503.605954,1778397074.628046,14.8395,-2.7385,-0.106803,18.7303,-18.691,-0.01801,16.4201,6.0866,0.088794,True,3792,0.1284,0.1238,2,converged,4625,35
503.706066,1778397074.728158,14.8395,-2.7385,-0.106803,18.7329,-18.6929,-0.017941,16.4226,6.0887,0.088862,True,3756,0.1286,0.1236,1,converged,4581,35
503.806239,1778397074.828331,14.8395,-2.7385,-0.106899,18.7342,-18.6917,-0.017969,16.4218,6.0907,0.08893,True,3824,0.1272,0.1221,1,converged,4664,35
503.906315,1778397074.928407,14.8395,-2.7385,-0.106803,18.7151,-18.6899,-0.017949,16.4155,6.0928,0.088855,True,3732,0.1246,0.1203,4,converged,4551,35
504.006438,1778397075.02853,14.8395,-2.7385,-0.106899,18.7076,-18.6863,-0.017983,16.4103,6.0948,0.088916,True,3821,0.1255,0.1208,1,converged,4660,35
504.106594,1778397075.128686,14.8395,-2.7385,-0.106803,18.7022,-18.6858,-0.017906,16.4085,6.0969,0.088897,True,3809,0.1244,0.1193,1,converged,4646,35
504.206664,1778397075.228756,14.8395,-2.7273,-0.106887,18.7054,-18.6833,-0.018064,16.4176,6.0989,0.088824,True,3814,0.1246,0.1195,3,converged,4652,35
504.306823,1778397075.328915,14.8395,-2.7385,-0.106803,18.7043,-18.6881,-0.017968,16.4112,6.101,0.088835,True,3798,0.125,0.1196,2,converged,4632,35
504.406958,1778397075.42905,14.8395,-2.7385,-0.106803,18.703,-18.6886,-0.018026,16.4114,6.103,0.088777,True,3806,0.1237,0.12,1,converged,4642,35
504.506989,1778397075.529081,14.849,-2.7385,-0.106986,18.7021,-18.6886,-0.018065,16.4089,6.1051,0.088921,True,3795,0.1242,0.119,1,converged,4628,35
504.607143,1778397075.629235,14.849,-2.7385,-0.106619,18.7039,-18.6889,-0.01786,16.4097,6.1071,0.088759,True,3755,0.126,0.1214,1,converged,4580,35
504.707313,1778397075.729405,14.849,-2.7385,-0.106713,18.706,-18.6881,-0.017999,16.4094,6.1092,0.088714,True,3797,0.1255,0.1206,1,converged,4631,35
504.807383,1778397075.829475,14.849,-2.7385,-0.106798,18.7075,-18.6881,-0.017974,16.4097,6.1112,0.088825,True,3773,0.1241,0.1184,1,converged,4601,35
504.907475,1778397075.929567,14.849,-2.7385,-0.106703,18.7093,-18.6884,-0.017868,16.4104,6.1132,0.088835,True,3804,0.1253,0.1203,1,converged,4639,35
505.007625,1778397076.029717,14.849,-2.7385,-0.106519,18.7108,-18.6874,-0.017875,16.4098,6.1153,0.088644,True,3795,0.1247,0.1196,1,converged,4629,35
